,Unnamed: 0,Country Name,Counterpart-Area Name,Series Name,Series Code,Year,Value
2921,115371,Ghana,India,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,89654126.9
2922,115372,Ghana,India,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,89654126.9
2923,115376,Ghana,India,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,89654126.9
2924,115377,Ghana,India,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,89654126.9
2925,115378,Ghana,India,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,89654126.9
2926,115379,Ghana,India,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2025,89654126.9
2927,115385,Ghana,India,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,89654126.9
2928,115401,Ghana,India,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2025,89654126.9
2929,115402,Ghana,India,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2025,10357000.0
2930,115420,Ghana,India,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2025,89654126.9
2931,115426,Ghana,India,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,89654126.9
2932,115780,Ghana,International Fund for Agricultural Dev.,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,1909038.2
2933,115791,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,8729531.7
2934,115792,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,9120698.1
2935,115796,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,9120698.1
2936,115797,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,9120698.1
2937,115798,Ghana,International Fund for Agricultural Dev.,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,9120698.1
2938,115803,Ghana,International Fund for Agricultural Dev.,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,2025,8729531.7
2939,115805,Ghana,International Fund for Agricultural Dev.,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,8729531.7
2940,115809,Ghana,International Fund for Agricultural Dev.,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2025,9120698.1
2941,115844,Ghana,International Fund for Agricultural Dev.,"PS, multilateral (TDS, current US$)",DT.TDS.MLAT.PS.CD,2025,9120698.1
2942,115846,Ghana,International Fund for Agricultural Dev.,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,9120698.1
2943,116008,Ghana,International Monetary Fund,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,277592440.9
2944,116018,Ghana,International Monetary Fund,"IMF repurchases and charges (TDS, current US$)",DT.TDS.DIMF.CD,2025,277592440.9
2945,116410,Ghana,Israel,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,6376236.8
2946,116421,Ghana,Israel,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,32005480.9
2947,116422,Ghana,Israel,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,32005480.9
2948,116426,Ghana,Israel,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,32005480.9
2949,116427,Ghana,Israel,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,32005480.9
2950,116428,Ghana,Israel,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,32005480.9
2951,116432,Ghana,Israel,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2025,32005480.9
2952,116437,Ghana,Israel,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2025,32005480.9
2953,116454,Ghana,Israel,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2025,32005480.9
2954,116460,Ghana,Israel,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2025,32005480.9
2955,116473,Ghana,Israel,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2025,32005480.9
2956,116478,Ghana,Israel,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2025,32005480.9
2957,116480,Ghana,Italy,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,6458085.2
2958,116491,Ghana,Italy,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,20732113.5
2959,116492,Ghana,Italy,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,20732113.5
2960,116496,Ghana,Italy,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,20732113.5
2961,116497,Ghana,Italy,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,20732113.5
2962,116498,Ghana,Italy,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,20732113.5
2963,116499,Ghana,Italy,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2025,546128.9
2964,116502,Ghana,Italy,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2025,20185984.6
2965,116505,Ghana,Italy,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,546128.9
2966,116507,Ghana,Italy,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2025,20185984.6
2967,116521,Ghana,Italy,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2025,546128.9
2968,116522,Ghana,Italy,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2025,546128.9
2969,116524,Ghana,Italy,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2025,20185984.6
2970,116530,Ghana,Italy,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2025,20185984.6
2971,116540,Ghana,Italy,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2025,546128.9
2972,116543,Ghana,Italy,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2025,20185984.6
2973,116546,Ghana,Italy,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,546128.9
2974,116548,Ghana,Italy,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2025,20185984.6
2975,116620,Ghana,Japan,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,87558.0
2976,116631,Ghana,Japan,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,87558.0
2977,116632,Ghana,Japan,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,87558.0
2978,116636,Ghana,Japan,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,87558.0
2979,116637,Ghana,Japan,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,87558.0
2980,116638,Ghana,Japan,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,87558.0
2981,116639,Ghana,Japan,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2025,87558.0
2982,116645,Ghana,Japan,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,87558.0
2983,116661,Ghana,Japan,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2025,87558.0
2984,116662,Ghana,Japan,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2025,87558.0
2985,116680,Ghana,Japan,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2025,87558.0
2986,116686,Ghana,Japan,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,87558.0
2987,117040,Ghana,"Korea, Republic of","Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,13447311.7
2988,117051,Ghana,"Korea, Republic of","Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,121544694.8
2989,117052,Ghana,"Korea, Republic of","Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,121544694.8
2990,117056,Ghana,"Korea, Republic of","Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,121544694.8
2991,117057,Ghana,"Korea, Republic of","Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,121544694.8
2992,117058,Ghana,"Korea, Republic of","Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,121544694.8
2993,117059,Ghana,"Korea, Republic of","GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2025,9044694.8
2994,117065,Ghana,"Korea, Republic of","GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,9044694.8
2995,117066,Ghana,"Korea, Republic of","GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,2025,112500000.0
2996,117067,Ghana,"Korea, Republic of","GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2025,112500000.0
2997,117081,Ghana,"Korea, Republic of","PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2025,9044694.8
2998,117082,Ghana,"Korea, Republic of","PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2025,9044694.8
2999,117090,Ghana,"Korea, Republic of","PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2025,112500000.0
3000,117100,Ghana,"Korea, Republic of","PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2025,9044694.8
3001,117106,Ghana,"Korea, Republic of","PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,9044694.8
3002,117107,Ghana,"Korea, Republic of","PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2025,112500000.0
3003,117108,Ghana,"Korea, Republic of","PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2025,112500000.0
3004,117180,Ghana,Kuwait,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,978512.3
3005,117191,Ghana,Kuwait,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,6849897.8
3006,117192,Ghana,Kuwait,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,6849897.8
3007,117196,Ghana,Kuwait,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,6849897.8
3008,117197,Ghana,Kuwait,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,6849897.8
3009,117198,Ghana,Kuwait,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,6849897.8
3010,117199,Ghana,Kuwait,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2025,6849897.8
3011,117205,Ghana,Kuwait,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,6849897.8
3012,117221,Ghana,Kuwait,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2025,6849897.8
3013,117222,Ghana,Kuwait,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2025,4091145.4
3014,117240,Ghana,Kuwait,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2025,6849897.8
3015,117246,Ghana,Kuwait,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,6849897.8
3016,119630,Ghana,Netherlands,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,20137628.0
3017,119641,Ghana,Netherlands,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,75254540.4
3018,119642,Ghana,Netherlands,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,75254540.4
3019,119646,Ghana,Netherlands,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,75254540.4
3020,119647,Ghana,Netherlands,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,75254540.4
3021,119648,Ghana,Netherlands,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,75254540.4
3022,119652,Ghana,Netherlands,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2025,75254540.4
3023,119657,Ghana,Netherlands,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2025,75254540.4
3024,119674,Ghana,Netherlands,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2025,75254540.4
3025,119680,Ghana,Netherlands,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2025,75254540.4
3026,119693,Ghana,Netherlands,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2025,75254540.4
3027,119698,Ghana,Netherlands,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2025,75254540.4
3028,119980,Ghana,Nigeria,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,19000.0
3029,119991,Ghana,Nigeria,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,153000.0
3030,119992,Ghana,Nigeria,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,153000.0
3031,119996,Ghana,Nigeria,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,153000.0
3032,119997,Ghana,Nigeria,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,153000.0
3033,119998,Ghana,Nigeria,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,153000.0
3034,119999,Ghana,Nigeria,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2025,153000.0
3035,120005,Ghana,Nigeria,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,153000.0
3036,120021,Ghana,Nigeria,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2025,153000.0
3037,120040,Ghana,Nigeria,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2025,153000.0
3038,120046,Ghana,Nigeria,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,153000.0
3039,120050,Ghana,Nordic Development Fund,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,6165168.3
3040,120061,Ghana,Nordic Development Fund,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,8385575.7
3041,120062,Ghana,Nordic Development Fund,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,8385575.7
3042,120066,Ghana,Nordic Development Fund,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,8385575.7
3043,120067,Ghana,Nordic Development Fund,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,8385575.7
3044,120068,Ghana,Nordic Development Fund,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,8385575.7
3045,120073,Ghana,Nordic Development Fund,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,2025,8385575.7
3046,120075,Ghana,Nordic Development Fund,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,8385575.7
3047,120079,Ghana,Nordic Development Fund,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2025,8385575.7
3048,120114,Ghana,Nordic Development Fund,"PS, multilateral (TDS, current US$)",DT.TDS.MLAT.PS.CD,2025,8385575.7
3049,120116,Ghana,Nordic Development Fund,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,8385575.7
3050,120470,Ghana,OPEC Fund for International Dev.,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,318000.0
3051,120481,Ghana,OPEC Fund for International Dev.,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,3410625.5
3052,120482,Ghana,OPEC Fund for International Dev.,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,3410625.5
3053,120486,Ghana,OPEC Fund for International Dev.,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,3410625.5
3054,120487,Ghana,OPEC Fund for International Dev.,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,3410625.5
3055,120488,Ghana,OPEC Fund for International Dev.,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,3410625.5
3056,120493,Ghana,OPEC Fund for International Dev.,"GG, multilateral (TDS, current US$)",DT.TDS.MLAT.GG.CD,2025,3410625.5
3057,120495,Ghana,OPEC Fund for International Dev.,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,3410625.5
3058,120499,Ghana,OPEC Fund for International Dev.,"Multilateral debt service (TDS, current US$)",DT.TDS.MLAT.CD,2025,3410625.5
3059,120534,Ghana,OPEC Fund for International Dev.,"PS, multilateral (TDS, current US$)",DT.TDS.MLAT.PS.CD,2025,3410625.5
3060,120536,Ghana,OPEC Fund for International Dev.,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,3410625.5
3061,121940,Ghana,Saudi Arabia,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,746200.0
3062,121951,Ghana,Saudi Arabia,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,2731787.4
3063,121952,Ghana,Saudi Arabia,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,2731787.4
3064,121956,Ghana,Saudi Arabia,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,2731787.4
3065,121957,Ghana,Saudi Arabia,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,2731787.4
3066,121958,Ghana,Saudi Arabia,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,2731787.4
3067,121959,Ghana,Saudi Arabia,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2025,2731787.4
3068,121965,Ghana,Saudi Arabia,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,2731787.4
3069,121981,Ghana,Saudi Arabia,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2025,2731787.4
3070,121982,Ghana,Saudi Arabia,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2025,1718120.7
3071,122000,Ghana,Saudi Arabia,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2025,2731787.4
3072,122006,Ghana,Saudi Arabia,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,2731787.4
3073,122640,Ghana,South Africa,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,2915312.4
3074,122651,Ghana,South Africa,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,73768743.9
3075,122652,Ghana,South Africa,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,73768743.9
3076,122656,Ghana,South Africa,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,73768743.9
3077,122657,Ghana,South Africa,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,73768743.9
3078,122658,Ghana,South Africa,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,73768743.9
3079,122662,Ghana,South Africa,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2025,73768743.9
3080,122667,Ghana,South Africa,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2025,73768743.9
3081,122684,Ghana,South Africa,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2025,73768743.9
3082,122690,Ghana,South Africa,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2025,73768743.9
3083,122703,Ghana,South Africa,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2025,73768743.9
3084,122708,Ghana,South Africa,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2025,73768743.9
3085,122780,Ghana,Spain,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,40182.4
3086,122791,Ghana,Spain,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,966843.5
3087,122792,Ghana,Spain,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,966843.5
3088,122796,Ghana,Spain,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,966843.5
3089,122797,Ghana,Spain,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,966843.5
3090,122798,Ghana,Spain,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,966843.5
3091,122799,Ghana,Spain,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2025,966843.5
3092,122805,Ghana,Spain,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,966843.5
3093,122821,Ghana,Spain,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2025,966843.5
3094,122822,Ghana,Spain,"PPG, bilateral concessional (TDS, current US$)",DT.TDS.BLTC.CD,2025,282578.9
3095,122840,Ghana,Spain,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2025,966843.5
3096,122846,Ghana,Spain,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,966843.5
3097,123281,Ghana,Sweden,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,919671.2
3098,123282,Ghana,Sweden,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,919671.2
3099,123286,Ghana,Sweden,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,919671.2
3100,123287,Ghana,Sweden,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,919671.2
3101,123288,Ghana,Sweden,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,919671.2
3102,123292,Ghana,Sweden,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2025,919671.2
3103,123297,Ghana,Sweden,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2025,919671.2
3104,123314,Ghana,Sweden,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2025,919671.2
3105,123320,Ghana,Sweden,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2025,919671.2
3106,123333,Ghana,Sweden,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2025,919671.2
3107,123338,Ghana,Sweden,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2025,919671.2
3108,124040,Ghana,Turkiye,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,920000.0
3109,124051,Ghana,Turkiye,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,15340545.5
3110,124052,Ghana,Turkiye,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,15340545.5
3111,124056,Ghana,Turkiye,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,15340545.5
3112,124057,Ghana,Turkiye,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,15340545.5
3113,124058,Ghana,Turkiye,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,15340545.5
3114,124059,Ghana,Turkiye,"GG, bilateral (TDS, current US$)",DT.TDS.BLAT.GG.CD,2025,15340545.5
3115,124065,Ghana,Turkiye,"GG, official creditors (TDS, current US$)",DT.TDS.OFFT.GG.CD,2025,15340545.5
3116,124081,Ghana,Turkiye,"PPG, bilateral (TDS, current US$)",DT.TDS.BLAT.CD,2025,15340545.5
3117,124100,Ghana,Turkiye,"PS, bilateral (TDS, current US$)",DT.TDS.BLAT.PS.CD,2025,15340545.5
3118,124106,Ghana,Turkiye,"PS, official creditors (TDS, current US$)",DT.TDS.OFFT.PS.CD,2025,15340545.5
3119,125160,Ghana,United Kingdom,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,33811758.4
3120,125171,Ghana,United Kingdom,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,78771489.5
3121,125172,Ghana,United Kingdom,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,78771489.5
3122,125176,Ghana,United Kingdom,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,2025,78771489.5
3123,125177,Ghana,United Kingdom,"Debt service on external debt, public sector (PPG) (TDS, current US$)",DT.TDS.DEPS.CD,2025,78771489.5
3124,125178,Ghana,United Kingdom,"Debt service on external debt, total (TDS, current US$)",DT.TDS.DECT.CD,2025,78771489.5
3125,125182,Ghana,United Kingdom,"GG, commercial banks (TDS, current US$)",DT.TDS.PCBK.GG.CD,2025,41449563.8
3126,125186,Ghana,United Kingdom,"GG, other private creditors (TDS, current US$)",DT.TDS.PROP.GG.CD,2025,37321925.7
3127,125187,Ghana,United Kingdom,"GG, private creditors (TDS, current US$)",DT.TDS.PRVT.GG.CD,2025,78771489.5
3128,125204,Ghana,United Kingdom,"PPG, commercial banks (TDS, current US$)",DT.TDS.PCBK.CD,2025,41449563.8
3129,125210,Ghana,United Kingdom,"PPG, private creditors (TDS, current US$)",DT.TDS.PRVT.CD,2025,78771489.5
3130,125223,Ghana,United Kingdom,"PS, commercial banks (TDS, current US$)",DT.TDS.PCBK.PS.CD,2025,41449563.8
3131,125227,Ghana,United Kingdom,"PS, other private creditors (TDS, current US$)",DT.TDS.PROP.PS.CD,2025,37321925.7
3132,125228,Ghana,United Kingdom,"PS, private creditors (TDS, current US$)",DT.TDS.PRVT.PS.CD,2025,78771489.5
3133,125230,Ghana,United States,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2025,1222000.0
3134,125241,Ghana,United States,"Debt service on external debt, general government sector (PPG) (TDS, current US$)",DT.TDS.DEGG.CD,2025,36671413.9
3135,125242,Ghana,United States,"Debt service on external debt, long-term (TDS, current US$)",DT.TDS.DLXF.CD,2025,36671413.9
